@relation MERGED_STAGGERED_test!-weka.filters.unsupervised.attribute.Remove-R69

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute protrusion numeric
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Happiness_mean numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric
@attribute local_CA_nom {>0<1,>1<2,>4<50,>2<3,>3<4}

@data
1,1,0.5,0,0,-0.288674,-0.288676,-0.288676,0.576353,-0.288674,0.578346,-0.001704,-0.001704,-0.001704,-0.999993,-0.001704,-0.001704,-0.299079,-0.309382,-0.277019,0.576622,-0.268599,0.577457,-0.872708,13.46296,10.025167,-10.476925,-1.661569,-10.476925,7.109833,-6.783572,12.287697,0.11115,-1.365962,-11.359147,-0.220721,-0.326967,-0.220721,0.46515,0.011707,0.46515,-474.447632,416.937683,-2434.773438,1510.1875,-1395.217407,1510.1875,-1.443043,-6.302557,-3.703571,11.678417,-0.976293,11.678417,99,6.903696,8,-1,1,0.932,0,0.5,0.375,-0.16,0,357.045,219.954,283.266,208.568,0.046875,>2<3
1,1,0.25,0,0,-0.096684,0.54199,-0.130736,-0.432728,-0.433655,0.551813,0.159337,0.569614,0.009166,-0.221375,-0.221375,0.743003,0.282197,0.296894,0.278566,-0.57727,-0.57727,0.296882,-1.765359,13.207174,-3.272295,-11.027286,-11.027286,13.885051,-11.621203,9.869098,-3.598835,-6.567317,-2.272618,14.190875,0.078997,0.447947,-0.179962,-0.249428,-0.311906,0.447947,432.610565,-430.259491,-1321.443481,1490.589722,1490.589722,-2329.080322,6.031659,-2.409332,8.991796,12.696808,12.696808,-1.944378,99,6.948062,12,-2,2,0.934,0,0.5,0.357,-0.18,0,411.622,272.993,324.07,225.943,0.02975,>2<3
1,0.25,0,0,0,0.289288,0.468094,-0.391415,-0.334151,-0.480576,0.44876,0.186593,0.229637,-0.900694,0.101615,0.09765,0.285198,0.173654,0.368623,-0.372582,-0.374637,-0.414148,0.61909,-1.249391,-9.226509,11.699474,1.582442,8.600731,-11.406747,9.278864,7.066495,-1.731833,-9.581897,1.418653,-6.450282,-0.174517,-0.338739,0.359974,0.174517,0.338739,-0.359974,-404.94516,497.074188,745.775024,63.737995,277.075317,-156.257706,8.938241,8.945841,9.639979,4.468853,4.854041,8.30667,99,11.662076,16,1,3,0.895,0,0.938,0.92,-0.17,0,589.211,504.075,307.997,289.889,0.0575,>1<2
1,0.75,0,0,0,-0.227467,-0.448058,0.426083,0.425254,-0.517825,0.342013,-0.277019,-0.440114,0.418632,0.418801,-0.49124,0.37094,-0.246241,-0.41872,0.413325,0.414357,-0.533174,0.370452,4.012201,10.96419,-10.508305,-10.508305,12.330427,-6.290207,-12.946261,0.348407,10.246663,10.246663,-2.808743,-5.086728,0.024617,0.024617,0.407505,0.407505,0.024617,0.407505,-2477.123535,2194.338135,-142.830368,-142.830368,-1338.790894,1054.194946,-0.442268,-4.732039,12.136071,12.136071,-5.567884,10.301841,99,5.113805,10,0,2,0.889,0,0.7,0.545,0.65,0,188.746,113.117,156.674,115.617,0.0545,>1<2
0.666667,0.75,0,0,0,-0.252009,-0.336095,-0.369747,0.653317,-0.174554,0.479089,-0.049821,0.993775,-0.049821,-0.049821,-0.049821,-0.049821,-0.205461,-0.228811,-0.376852,0.706378,-0.30746,0.412206,1.596546,14.626469,4.402295,-13.863433,1.140605,-7.902482,3.290476,-6.285006,8.950239,-12.930778,0.757623,6.217447,-0.009014,-0.379513,-0.278022,0.586922,-0.064074,0.45292,-183.850479,-25.404327,-264.248749,65.507042,-105.828804,-355.102142,9.574683,7.892005,8.557328,4.344051,8.052288,9.414798,98,5.250609,16,-1,5,0.839,0,0.938,0.971,-4.76,0,705.099,435.545,550.623,446.555,0.060687,>1<2
1,0,0,0,0,-0.44229,0.334171,-0.460868,0.142613,0.642765,-0.216391,0,0,0,0,0,1,0.572948,-0.049752,0.540199,-0.360824,-0.336391,-0.36618,2.313444,-9.180595,-0.544049,3.347285,-11.735838,15.799752,-0.158531,-0.857732,-3.390318,11.502817,6.575638,-13.671873,-0.230845,0.244618,-0.15375,0.105254,0.507814,-0.492783,-201.380539,482.546448,334.72702,77.176575,203.992996,-53.560349,8.949029,10.137508,8.949029,8.779596,10.922506,0.306406,99,7.738903,16,2,4,0.807,2,0.438,0.174,-4.56,0,526.474,395.906,341.625,321.389,0.010875,>1<2
1,0.75,0,0,0,-0.09953,0.535959,-0.441403,-0.100535,-0.443396,0.548906,-0.036381,0.151136,-0.038514,-0.036381,-0.041789,0.985536,-0.264167,-0.306994,0.574645,-0.267169,0.578837,-0.315153,-0.605502,13.368325,-12.986829,-0.605502,-13.172471,14.00198,9.460025,-7.734154,-11.993626,-0.112053,8.450764,1.929044,-0.226118,0.480616,-0.24205,-0.045249,-0.226118,0.480616,74.438293,41.706306,12.749798,-15.340505,-44.329597,-77.056076,9.136969,1.382089,10.012598,9.136969,9.955436,1.219924,101,5.558105,11,1,3,0.79,1,0.364,0.322,-1.76,0,280.174,150.859,242.458,152.919,0.029273,>1<2
0.666667,0,0,0,0,0.52053,-0.493585,-0.496249,-0.164741,0.24282,0.391226,0,0,0,-1,0,0,-0.372837,0.543705,0.592371,-0.31792,-0.30706,-0.138259,1.946793,0.085727,0.085727,19.071549,-12.267742,-8.922053,-0.482728,9.091743,-2.900351,-16.719935,4.304863,6.706408,-0.373387,0.33716,0.070293,0.573088,-0.230606,-0.234248,137.071472,75.429665,199.312531,-28.064022,18.618301,278.347046,6.237227,12.276423,12.276423,7.275035,8.446949,5.547647,99,6.250125,18,-2,2,0.855,1,0.833,0.821,0.25,0.14,1009.489,573.899,831.532,575.997,0.045611,>0<1
0,0,0,0,0,0.271255,-0.619589,0.317943,0.243084,0.317762,-0.530453,-0.013139,0.278827,-0.026248,0.056899,-0.026248,0.957845,-0.249514,0.648571,-0.36789,-0.158222,-0.353994,0.48105,-5.085773,17.689253,-11.921289,-1.186047,-11.921289,12.425145,1.182973,16.643068,2.956823,-6.471173,0.128396,-14.440087,-0.212877,0.43998,-0.212877,0.146078,-0.273855,0.43998,-596.980286,-2478.880127,1306.078979,257.954956,1306.078979,-1480.141846,10.310518,-5.49344,12.492711,7.537646,12.492711,-4.056377,101,6.444739,5,-2,2,0.882,0,0.8,0.778,-0.89,0,223.977,131.27,169.761,123.688,0.1556,>0<1
1,0.5,0,0,0,0.495813,-0.428159,-0.331439,-0.346866,0.583024,0.027627,-0.447109,0.340663,0.195586,0.195586,-0.776581,0.066751,-0.507262,0.420124,0.275178,0.320519,-0.61373,0.105171,12.522558,-15.359544,-0.045903,-12.684826,16.080037,-0.512323,1.980746,14.335648,-3.509622,-3.509622,-15.741488,6.444338,0.46515,-0.326967,-0.220721,-0.220721,0.46515,0.011707,-159.260468,1632.747559,-1239.653076,-1239.653076,722.05719,2662.695801,0.528252,15.415995,12.672403,12.672403,-2.519815,6.465858,101,5.360863,9,-1,1,0.911,0,0.667,0.562,2.34,0,168.323,96.967,134.836,93.273,0.062444,>1<2
1,0.75,1,0,0,-0.288672,-0.288677,-0.288672,0.576486,-0.288679,0.578213,0.089154,-0.138657,0.089154,0.877297,-0.441495,0.017561,-0.288673,-0.288676,-0.288674,0.577097,-0.288677,0.577603,0,-0,0,-15.716234,-0,15.716234,9.021305,-1.507773,9.021305,0.669721,-6.057347,-11.14721,-0.226118,-0.24205,-0.045249,0.480616,-0.226118,0.480616,1239.611328,-465.829865,2219.48999,-1494.398193,373.088318,-1494.398193,-3.583477,-4.243644,-3.583477,10.66454,-7.818854,10.66454,101,5.672839,10,0,2,0.821,1,0.6,0.6,-3.08,0,352.249,223.229,273.523,183.231,0.06,>3<4
1,0.5,0,0,0,-0.288673,-0.288676,-0.288678,0.576353,-0.288672,0.578346,-0.002354,-0.002354,-0.002354,-0.999986,-0.002354,-0.002354,-0.271195,-0.309872,-0.329439,0.575606,-0.241512,0.576412,-0,-0,-0,14.866069,0,-14.866069,-0.538804,-7.599183,-10.737121,10.759084,-2.64306,10.759084,-0.212877,-0.212877,-0.273855,0.43998,0.146078,0.43998,-740.981018,-2807.995361,1685.041138,380.290924,-1712.098755,380.290924,4.261583,3.304702,2.382038,11.983976,1.758211,11.983976,101,5.007075,10,3,3,0.872,0,0.6,0.581,-2.5,0,551.673,282.228,471.337,295.443,0.0581,>1<2
0.666667,0,0,0,0,-0.288676,-0.288672,0.576425,-0.288674,-0.288677,0.578274,0.03698,0.03698,-0.996575,0.03698,0.03698,0.03698,-0.2962,-0.257404,0.576468,-0.284259,-0.315804,0.577199,-0,-0,14.96663,0,0,-14.96663,-0.380065,-3.469466,11.156689,-6.129733,-12.334115,11.156689,-0.220721,0.011707,0.46515,-0.220721,-0.326967,0.46515,1528.041626,-1896.700317,-580.900391,2632.420654,549.316528,-580.900391,-3.583369,-1.741002,11.423852,-3.752266,-6.903983,11.423852,99,5.543315,8,-1,1,0.933,0,0.5,0.413,-0.53,0,342.449,216.891,284.473,234.152,0.051625,>0<1
1,0.5,0,0,0,-0.436856,0.407371,-0.435175,0.406951,0.407373,-0.349665,0,0,0,0,0,1,0.080625,0.568608,0.080625,0.568608,0.568608,0.130588,-18.30074,-3.732018,7.80517,-1.610802,21.067097,-5.228706,3.880628,-7.590803,3.880628,-7.590803,-7.590803,15.011155,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,-1748.860596,2763.483154,1663.185425,-438.014099,-438.014099,688.025085,6.593507,12.881096,6.593507,12.881096,12.881096,-1.706236,101,4.53194,10,-3,5,0.795,1,0.6,0.491,-3.85,0,318.485,189.423,279.09,212.006,0.0491,>1<2
1,1,0,0,0,0.51006,-0.492506,0.500828,-0.334754,-0.334226,0.150598,-0.060199,0.924873,-0.060199,0.370624,0,0,0.6012,-0.417221,0.525701,-0.161992,-0.350984,-0.196704,4.150287,-8.735317,-0.439778,-0.540311,-10.193327,15.758447,-4.209471,6.732288,8.542804,2.667184,-11.462167,-2.270638,-0.24528,0.4088,-0.133151,0.087603,0.574963,-0.438321,282.678101,-18.071096,-132.536697,397.098938,181.402878,83.181068,8.879783,10.063806,8.879783,6.445276,10.301885,0.37587,101,5.648129,9,0,2,0.884,1,0.556,0.358,-1.2,0,406.16,225.714,324.714,198.414,0.039778,>2<3
0.666667,0,0,0,0,0.505552,-0.312675,-0.256139,-0.266241,0.642179,-0.312675,0.202434,-0,0,0,0.979296,-0,0,0,0,0,0,1,-0,0,15.716234,-15.716234,0,-0,-8.310822,5.876842,5.876842,5.876842,-15.196547,5.876842,0.484487,-0.209312,-0.020216,-0.209312,0.484487,-0.224096,5455.337402,-4456.919922,-682.890076,-682.890076,2658.170654,-682.890076,1.154179,12.636988,12.636988,12.636988,-2.421234,12.636988,101,5.241283,7,-1,1,0.946,0,0.857,0.8,-0.22,0,172.619,85.296,149.372,85.023,0.114286,>0<1
1,1,1,0.25,0,-0.233312,0.42847,-0.580354,0.2801,-0.360483,0.465579,0.001079,0.001616,0.000164,-0.999996,-0.001082,0.001616,0.150149,-0.311935,0.677433,-0.465978,0.293652,-0.343321,-0.106415,5.905248,-12.556499,17.188611,-10.129048,-0.301896,6.625335,-4.747641,12.610244,-2.54068,-12.385067,0.437809,0.011707,-0.220721,0.46515,-0.326967,0.46515,-0.220721,147.139175,607.157715,-573.673645,-70.270287,365.08255,-300.238037,7.824301,10.793518,7.828137,3.003775,9.033114,10.793518,101,5.03304,16,1,5,0.86,1,0.375,0.149,-3.23,0.14,1058.648,647.532,816.426,544.906,0.009312,>3<4
1,1,1,0,0,0.289245,-0.578213,0.288073,0.288687,-0.576487,0.288694,0,0,0,0,-1,0,0.288671,-0.577603,0.288672,0.288677,-0.577097,0.28868,-1.527154,-9.771547,-1.527154,8.488463,-9.771547,14.108939,-3.093754,4.717065,-8.138003,9.605455,4.717065,-7.807827,-0.16861,0.475695,-0.036959,-0.250202,0.475695,-0.279541,-384.888184,514.897156,47.383663,266.853333,-165.44664,-632.940918,8.123511,12.438994,8.123511,3.964119,12.438994,-0.073529,98,5.017784,15,-1,5,0.794,2,0.4,0.273,-4.56,0,459.134,251.329,376.013,250.017,0.0182,>3<4
1,1,1,1,0.666667,0.078198,-0.522383,0.505567,-0.549231,0.094343,0.393507,0.079815,-0.058795,0.615712,-0.058795,0.142313,0.766395,-0.243931,0.510812,-0.496971,0.4623,-0.425869,0.193658,2.292135,-2.277138,-12.946285,13.546454,11.096436,-11.711603,-6.847075,4.527724,-2.785924,-9.88185,1.652319,13.334806,-0.036959,-0.279541,0.475695,-0.250202,-0.16861,0.475695,-388.280151,180.731995,-604.871094,-10.874628,-196.678055,397.338867,5.305831,12.609661,-0.024036,12.609661,9.112955,2.363495,99,10.051539,19,-1,5,0.9,0,0.263,0.104,-2.93,0.51,787.461,511.731,612.305,501.52,0.005474,>4<50
0,0,0,0,0,0.425399,-0.378862,0.204676,-0.31266,-0.485979,0.547426,0.65754,-0.24697,0.114001,-0.115349,-0.649928,0.240705,0.270248,-0.418658,0.411332,-0.446241,-0.336454,0.519773,-2.118363,11.442074,-12.571547,13.819859,1.474944,-12.046968,-0.698519,1.177668,11.003613,-13.288156,-7.077492,8.882886,-0.359974,0.338739,-0.174517,0.359974,0.174517,-0.338739,-601.07428,-393.646881,276.806122,-72.402046,-228.591171,84.672836,9.253843,0.373569,11.530413,3.013924,5.862133,12.540635,101,3.574868,3,1,1,0.85,0,0.333,0.278,-0.05,0.59,48.212,29.568,34.665,25.596,0.092667,>0<1
1,1,1,1,0.666667,0.288672,0.288677,-0.576342,0.288672,0.288677,-0.578357,0.469297,0.477371,-0.070855,0.472482,0.477371,-0.309409,-0.287509,-0.289491,0.577054,-0.288278,-0.289421,0.577644,0,0,16.941074,0,-0,-16.941074,-0.827181,6.685984,-12.318606,12.092426,6.685984,-12.318606,0.078997,-0.249428,0.447947,-0.179962,-0.311906,0.447947,-586.290222,405.938507,-963.956299,-252.182999,71.819511,783.660645,6.044577,12.585883,-3.583481,8.410887,12.585883,-3.583481,101,5.137474,22,-4,8,0.827,1,0.227,0.023,-3.7,0.08,1237.629,801.002,917.63,680.972,0.001045,>4<50
1,1,0,0,0,0.392136,-0.139108,0.39073,-0.512868,-0.514115,0.383225,0,0,0,0,0,1,0.297461,-0.211944,0.294462,-0.484044,-0.467667,0.571732,2.63423,-2.817786,0.32624,-8.535527,-9.092193,17.485036,-0.106072,2.674552,-8.772739,-4.677043,-4.677043,15.558345,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,863.732178,-2625.098877,-1499.137451,-317.372498,-317.372498,1988.476929,7.707049,10.846318,7.707049,12.203373,12.203373,-2.377061,101,4.998693,15,2,6,0.776,3,0.533,0.53,-5.95,0.59,806.811,471.92,590.194,375.094,0.035333,>2<3
0,0,0,0,0,0.491153,-0.403438,-0.094946,0.488326,-0.581724,0.10063,-0.123643,-0.09089,0.050675,-0.123643,0.979079,0,0.532194,-0.175033,-0.302866,0.596882,-0.43987,-0.211308,0.127862,-0.791033,-9.942912,0.127862,-5.98445,16.46267,-4.254817,9.548497,-7.116324,-8.497458,7.60484,2.715262,-0.216805,0.028319,-0.565458,0.188486,0.650415,-0.084958,-107.398003,-646.340881,676.894897,-360.374207,390.900696,137.920822,9.048156,5.957851,10.117513,9.048156,10.049609,1.595684,101,3.442018,3,0,0,0.959,0,0.667,0.588,-0.08,0,182.719,124.288,146.168,117.725,0.196,>0<1
1,1,1,1,1,-0.11275,-0.505976,0.473956,0.190313,-0.507223,0.461679,-0.059073,-0.52067,0.478146,0.182009,-0.520013,0.439601,-0.057839,-0.526149,0.504076,0.128295,-0.49753,0.449147,-4.164808,-9.48589,12.504487,-0.090074,-9.48589,10.722175,10.773234,-0.032246,0.285773,-9.826808,6.626082,-7.826036,-0.174517,-0.338739,0.359974,0.174517,-0.359974,0.338739,1818.78186,-1873.616333,647.75708,3145.534668,-1873.616333,-485.134155,6.531443,12.913733,-4.063878,2.758601,12.913733,-2.523974,99,5.634306,24,-2,6,0.851,1,0.333,0.221,-0.84,0,623.037,424.237,452.802,392.576,0.009208,>4<50
1,1,1,1,1,-0.081907,-0.419924,-0.181209,0.575074,-0.419082,0.527047,0.067397,-0.14499,-0.070477,0.789624,-0.14499,0.570035,-0.07823,0.496911,0.131426,-0.477635,0.463227,-0.535698,-0.794071,-11.143573,-4.487834,14.599514,-11.143573,12.969536,3.648801,-9.960158,7.859078,-4.054143,9.960158,-7.453736,0.146078,-0.212877,-0.212877,0.43998,-0.273855,0.43998,-126.18338,-52.951248,-146.366119,-73.136017,-108.336014,-91.000549,6.26602,12.67284,10.641985,-3.264154,12.67284,-2.151148,101,5.195979,19,0,4,0.833,2,0.474,0.297,-3.35,0,613.465,448.442,365.214,254.774,0.015632,>4<50
1,0.75,1,0.25,0,-0.43569,0.529929,-0.43379,0.044994,0.531836,-0.237279,0,0,0,0,0,1,0.120754,0.486723,0.120754,0.50135,0.486723,0.495667,-12.195672,-1.799014,7.583981,0.94128,14.743063,-9.273639,-4.673986,9.526628,-4.673986,6.969163,-9.526628,2.378809,-0.220721,0.46515,-0.220721,0.011707,0.46515,-0.326967,113.06205,103.843544,122.885002,133.260529,94.211693,83.490501,7.754214,12.000521,7.754214,9.311538,12.000521,0.106962,101,5.191181,12,-2,4,0.837,1,0.75,0.732,-2.62,0,340.29,196.701,253.612,168.665,0.061,>3<4
1,0.25,0,0,0,-0.311419,0.41371,-0.393885,0.390684,-0.507352,0.408261,-0.372246,0.479128,-0.388773,-0.245698,-0.436798,0.479128,-0.230825,0.485608,-0.287149,0.485608,-0.396003,0.485608,-0.883381,16.593605,-2.908001,-10.625484,7.83722,-10.013958,1.163188,8.527838,-2.542876,-8.527838,-7.14815,8.527838,-0.045117,0.405748,-0.045117,0.405748,-0.045117,0.405748,2072.114258,-445.974304,-2593.227295,718.269043,-1454.596924,718.269043,0.84311,12.596844,-1.482951,12.596844,-3.043718,12.596844,101,5.621113,10,-1,1,0.939,0,0.5,0.339,0.11,0,204.142,121.965,162.786,123.613,0.0339,>1<2
1,1,0.75,0.5,0,-0.43569,0.529929,-0.43379,0.044994,0.531836,-0.237279,0,0,0,0,0,1,0.120754,0.486723,0.120754,0.50135,0.486723,0.495667,-12.195672,-1.799014,7.583981,0.94128,14.743063,-9.273639,-0.392242,-0.898595,-4.725575,-11.263863,3.434739,13.845536,-0.220721,0.46515,-0.220721,0.011707,0.46515,-0.326967,113.06205,103.843544,122.885002,133.260529,94.211693,83.490501,7.754214,12.000521,7.754214,9.311538,12.000521,0.106962,101,5.493533,17,-1,3,0.88,1,0.471,0.344,-1.13,0,236.99,163.191,170.43,127.289,0.020235,>3<4
0,0,0,0,0,-0.150875,-0.49956,0.533852,0.283404,-0.500811,0.33399,-0.195355,-0.257639,-0.041988,-0.110597,-0.288015,0.893595,0.138413,-0.455529,0.360708,0.331663,-0.668677,0.293421,-1.404315,-10.911239,9.6227,1.363953,-13.146973,14.475873,-3.785586,-6.854922,6.349201,-10.497801,12.258929,2.530179,-0.174517,-0.338739,0.338739,0.174517,-0.359974,0.359974,-183.778824,495.605804,-528.682373,150.690125,885.523071,-918.55072,7.503892,11.075124,-1.246352,2.574596,11.998876,-1.959204,101,5.358936,13,1,3,0.863,0,0.769,0.786,-0.77,0.38,313.03,193.846,259.202,193.88,0.060462,>0<1
1,0.25,0,0,0,0.039491,0.502438,-0.391791,-0.323716,-0.399339,0.572916,-0.17209,-0.153401,-0.191574,-0.184525,-0.21045,0.912039,-0.213801,0.431534,-0.2859,-0.305452,-0.324674,0.698294,0.005283,9.910125,-10.972779,-1.771082,-11.095052,13.923505,7.189256,-10.78713,-0.646868,9.800314,3.835538,-9.39111,0.086604,0.361918,-0.293582,-0.240608,-0.396484,0.401014,-257.25293,75.858315,-36.300892,-384.041962,202.647507,-145.093262,7.873166,8.78619,10.044231,6.052998,10.399891,2.861933,99,6.508998,13,0,2,0.912,0,0.538,0.402,-0.1,0,529.928,348.459,393.629,290.19,0.030923,>1<2
1,0.5,0,0,0,-0.075386,-0.52773,-0.52639,0.393933,0.448455,0.287118,0,0,0,0,0,1,0.037943,-0.616237,-0.471353,0.210408,0.409439,0.429799,-0.201693,-12.359758,-8.84176,1.184616,4.554719,15.663876,-6.814006,0.051339,-10.20302,-1.987755,5.109117,13.844325,0.086604,0.401014,0.361918,-0.240608,-0.293582,-0.396484,-248.213074,-171.489502,-229.48027,-211.337158,-269.275757,-192.711319,7.90419,11.793571,10.854402,4.388168,3.58215,-1.282752,101,6.231069,9,0,2,0.89,0,0.556,0.296,-0.37,0,338.223,235.262,265.25,215.715,0.032889,>1<2
0,0,0,0,0,0.370651,-0.524043,0.316699,-0.522432,0.453677,-0.094552,-0.333842,0.466818,-0.258144,0.467339,-0.575465,0.233294,-0.326102,0.562905,-0.289516,0.521016,-0.470651,0.002347,1.409212,-11.142105,12.503377,-11.142105,12.523439,-4.151819,-11.951789,0.19154,-8.683943,0.19154,13.725249,6.527402,-0.102761,0.395104,-0.102761,0.395104,-0.102761,0.395104,356.285095,-77.505295,803.626099,-524.83606,1309.353271,-1030.489014,-1.859245,12.119642,-0.910271,12.119642,-4.836332,5.670103,99,8.954981,14,0,2,0.926,0,0.857,0.902,0.15,0,441.66,274.493,342.284,246.671,0.064429,>0<1
1,1,1,1,1,0.08814,0.329074,0.327215,-0.500121,-0.620606,0.376297,0,0,0,0,0,1,-0.299401,0.337895,0.282821,-0.340937,-0.537805,0.557428,3.139885,0.123793,0.123793,-7.020754,-10.140968,13.774252,2.802742,-3.368691,4.008001,8.827138,-9.830279,-2.438911,-0.396634,-0.182394,0.009649,0.267828,0.637107,-0.396634,282.882904,509.12616,-162.753082,764.881226,63.485916,-418.47113,7.771183,6.999744,6.999744,10.957174,11.784279,-0.65453,99,7.751867,20,-2,4,0.88,0,0.35,0.217,-3.35,0,650.597,447.146,445.656,370.125,0.01085,>4<50
0,0,0,0,0,-0.406107,0.133917,-0.404678,0.513855,0.515122,-0.352109,0,0,0,0,0,1,0.310662,-0.209977,0.307602,-0.488203,-0.471532,0.551448,3.003914,-2.596283,0.256994,-8.082898,-8.832362,16.250636,4.235266,-2.995367,-4.235266,-8.934513,8.934513,2.995367,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,2944.457764,1845.210205,-1564.996216,-254.875565,-254.875565,870.576904,7.740955,10.802126,7.740955,12.229023,12.229023,-1.28391,99,5.626354,8,1,5,0.719,2,0.875,0.911,-5.09,0,443.084,232.369,391.791,247.983,0.113875,>0<1
1,1,0.5,0,0,0.472046,0.470072,-0.519885,-0.517911,-0.033143,0.12882,0,-0,0.707107,0.707107,0,0,-0.471146,-0.470761,0.519124,0.518739,0.033328,-0.129285,-3.952457,7.83531,4.233208,-10.644368,-12.530883,15.05919,9.067783,9.067783,-9.306207,-9.306207,3.218836,-2.741989,-0.158114,-0.316228,0.158114,0.316228,0.474342,-0.474342,223.248001,366.700745,528.855103,84.157288,-221.452805,-59.299824,7.846709,7.846709,11.716371,11.716371,9.498976,1.090574,99,8.296415,12,1,3,0.87,1,0.583,0.522,-2.55,0,426.96,265.996,375.887,299.268,0.0435,>2<3
0,0,0,0,0,0.429224,0.311743,-0.368132,0.377426,-0.093027,-0.657235,0.184008,0.179426,-0.912293,0.173706,0.211296,0.163857,-0.410378,-0.399174,0.490254,-0.306766,0.046744,0.579319,-3.549006,-9.396742,3.559583,-1.353151,-1.163152,11.902469,2.200793,-1.767617,-10.93237,7.828685,-3.720224,6.390732,0.087603,0.4088,0.574963,-0.133151,-0.24528,-0.438321,-477.114655,343.528351,-200.774918,655.8974,-789.506226,67.196045,8.993278,4.413567,8.887235,8.936642,8.211139,10.607991,99,6.747742,20,-1,5,0.854,0,0.95,0.952,-2.9,0,719.836,390.811,577.382,377.372,0.0476,>0<1
1,0.5,0,0,0,0.287805,-0.576486,0.288681,0.289531,-0.578213,0.288682,0.176228,-0.613671,0.00006,0.176228,-0.613671,0.429772,0.288837,-0.577181,0.288354,0.289173,-0.577519,0.288336,-1.768153,-11.38284,12.783653,-1.768153,-11.38284,13.518333,5.146997,6.586634,-2.875801,9.480331,-10.919967,-7.418194,0.011029,-0.258949,0.478754,-0.095868,-0.321547,0.451406,406.295532,640.85022,-444.419464,-209.870071,198.811523,-2.389315,7.346776,12.493849,-2.356727,7.346776,12.493849,-2.051457,99,5.626462,9,-1,3,0.861,0,0.556,0.442,-2.17,0,390.172,198.483,351.597,221.572,0.049111,>1<2
0.666667,0,0,0,0,-0.189231,0.517586,-0.449956,0.208021,-0.515877,0.429457,-0.233646,0.738988,-0.358665,0.02859,-0.444346,0.26908,-0.207207,0.604307,-0.41122,0.104035,-0.496571,0.406656,-2.878489,16.596433,-12.202114,2.097982,-15.661666,12.047854,11.855572,1.364231,-0.996718,-8.500624,9.305968,-13.028429,0.174517,-0.359974,0.338739,-0.174517,0.359974,-0.338739,-38.829586,-11.36355,28.512892,-24.312712,1.02913,13.895518,-0.237477,16.306743,-3.944458,5.083297,-4.99002,10.554982,101,6.274023,5,0,2,0.888,0,0.8,0.824,-0.69,0,191.542,107.988,153.614,105.516,0.1648,>0<1
1,1,0.75,0,0,-0.288676,-0.288676,-0.288674,0.576486,-0.288674,0.578213,0.989507,-0,-0,0.144289,-0,-0.007544,0,0,0,0.707107,0,0.707107,6.752557,14.933967,-1.181307,-9.661955,-1.181307,-9.661955,4.147291,6.110057,3.800656,-10.08403,6.110057,-10.08403,-0.226118,-0.24205,-0.045249,0.480616,-0.226118,0.480616,-304.809113,4061.208496,-2392.936035,1722.554077,-2392.936035,1722.554077,-0.234736,1.676052,1.676052,12.540906,1.676052,12.540906,100,4.902752,14,-1,1,0.941,0,0.357,0.195,0.02,0,805.302,427.705,701.605,468.238,0.013929,>2<3
