@relation 'new_2-weka.filters.unsupervised.attribute.Remove-R50,54-58,60-62,82,84-85-weka.filters.unsupervised.attribute.NumericToNominal-R53-weka.filters.unsupervised.attribute.Remove-R73-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R67-70-weka.filters.unsupervised.attribute.Remove-R57-weka.filters.unsupervised.attribute.Remove-R1'

@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute tip_res {S,D,R,W,F,P,G,Y,H,V,E,I,L,N,A,C,T,Q,K,M}
@attribute protrusion numeric
@attribute local_CA_nom {1,2,3,4,5}
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric

@data
0.57273,-0.243777,-0.352067,0.570886,-0.194315,-0.353457,0.979558,-0.100799,-0.100678,-0.100169,0,-0.100678,-0.55169,0.132159,0.223442,-0.551238,0.523886,0.223442,-6.334284,-0.005681,0.989676,11.77299,-7.412377,0.989676,3.992409,-8.335519,6.110501,3.992409,-1.958699,-3.801099,0.480616,-0.226118,-0.045249,0.480616,-0.226118,-0.24205,196.595337,1380.408936,-987.142639,196.595337,2508.51001,-2114.95752,9.153002,4.943708,6.979966,9.153002,10.060627,6.979966,101,D,4.577761,1,17,1,3,2,0.353,0.198,-3.91,0.47,918.833,537.618,702.582,488.565,0.011647
-0.288673,-0.288675,0.576315,-0.288676,-0.288675,0.578384,0.108881,-0.093868,-0.044445,-0.093868,-0.405124,0.896896,-0.243589,-0.345349,0.574122,-0.327014,-0.233077,0.574907,-0.050756,-6.269284,-9.841769,14.485144,11.518433,-9.841769,11.687155,0.006478,-11.631068,0.006478,-6.461366,6.392323,0.011707,-0.220721,0.46515,-0.220721,-0.326967,0.46515,-1601.136719,156.398209,1216.298096,-2610.933105,-708.138794,1216.298096,6.523992,12.291944,2.04341,12.291944,9.284708,2.04341,99,A,5.725123,1,8,-1,1,0,0.625,0.569,0.79,0,156.94,84.663,128.993,74.307,0.071125
-0.295071,-0.437717,0.160736,0.502599,-0.434572,0.504026,-0.262989,-0.424898,0.326901,0.437257,-0.512124,0.435854,-0.175422,-0.417077,0.082726,0.492558,-0.513728,0.530942,1.006714,10.754117,-5.298113,-10.405406,14.348093,-10.405406,-11.554419,3.144465,-8.003914,-1.324063,13.071261,4.66667,0.144115,0.144115,0.381965,0.381965,0.144115,0.381965,-2712.113037,-1662.30957,163.562607,1264.567383,-734.520874,1264.567383,-2.667056,-6.715006,5.278342,10.539736,-8.099116,10.539736,101,D,5.203534,1,7,0,2,0,0.714,0.571,-0.13,0,125.225,65.603,102.641,62.864,0.081571
0.032662,0.332915,0.54421,0.126643,-0.378923,-0.657507,0,0,0,0,0,1,-0.2478,-0.337015,-0.473693,-0.005311,0.400102,0.663717,1.402345,-10.461537,-10.371897,1.402345,3.350397,14.678347,-2.829221,6.061007,-10.016114,6.061007,2.825004,-2.101684,-0.24528,-0.133151,-0.438321,0.087603,0.4088,0.574963,466.326172,184.976501,-63.908489,-305.261078,-554.150757,-835.515564,10.609923,10.609923,8.955844,10.609923,3.766791,1.445473,98,Y,6.683371,1,11,3,5,2,0.909,0.903,-5.14,0,542.496,278.897,462.061,295.94,0.082091
0.402291,-0.545687,0.4923,-0.527149,0.042985,0.13526,0,0,0,0,0,1,0.144212,-0.545182,0.369793,-0.54843,0.094248,0.48536,0.272733,6.536547,-0.962457,-12.752574,-9.230925,16.136676,0.760254,-4.81477,-10.792826,3.77459,-2.972138,14.044891,-0.045249,0.480616,-0.24205,0.480616,-0.226118,-0.226118,-81.35424,-25.011715,-139.458893,98.711823,33.073212,-205.061478,7.295559,11.855488,5.550166,11.855488,9.775982,1.733248,98,R,6.937862,1,6,1,1,1,0.5,0.389,-2.22,0,175.633,99.932,145.429,85.425,0.064833
-0.288675,0.578332,0.576368,-0.288674,-0.288676,-0.288675,-0.002975,-0.002975,0.999978,-0.002975,-0.002975,-0.002975,-0.3056,0.577636,0.576742,-0.272961,-0.284527,-0.29129,0,-18.574176,18.574176,-0,-0,-0,1.641688,-13.624239,7.432847,12.187439,-6.03803,-1.599705,-0.226118,0.480616,0.480616,-0.045249,-0.226118,-0.24205,-94.891541,-195.627853,217.430069,103.538063,2.799225,-309.501862,1.464535,17.449184,17.449184,4.777447,-1.078113,-0.439727,101,D,3.397406,1,3,-1,1,0,0.333,0.048,-0.61,0.24,70.003,46.164,47.631,44.811,0.016
-0.288673,-0.288673,-0.288677,0.576486,-0.288677,0.578213,0.000001,0.000001,0.000001,-1,-0,0,-0.288674,-0.288674,-0.288676,0.577097,-0.288676,0.577603,-1.135339,-1.135339,12.009684,-10.98639,12.233773,-10.98639,-5.264539,-0.025795,-12.183319,-0.380357,6.480683,11.373327,0.011707,-0.220721,-0.220721,0.46515,-0.326967,0.46515,2663.455322,587.299194,1562.790649,-539.183472,-1851.115479,-539.183472,9.077451,9.077451,9.790914,3.904707,8.995062,3.904707,99,G,7.474089,2,12,0,4,1,0.5,0.296,-2.97,0,240.591,149.739,182.897,132.423,0.024667
-0.377846,-0.167944,0.287776,0.432797,-0.608747,0.433965,-0.537504,-0.238321,0.15017,0.192084,-0.74696,0.192084,-0.371046,-0.177356,0.490836,0.31549,-0.607059,0.349135,-9.752997,-1.220539,17.842326,5.761041,-13.999989,1.370158,12.339867,-7.095842,-4.057386,-10.648642,10.526939,-1.064936,0.361918,0.086604,-0.396484,-0.240608,0.401014,-0.293582,2568.206543,1460.915771,479.84491,-653.074036,-1972.649536,-653.074036,1.889511,3.02927,14.109015,10.970226,-3.075696,10.970226,101,D,4.827003,1,10,0,2,1,0.5,0.356,0.43,0.51,202.271,93.71,186.756,102.391,0.0356
-0.243453,-0.455933,0.172222,-0.459873,0.445609,0.541429,1,0,0,0,0,0,0.147044,-0.556486,0.193886,-0.552308,0.258915,0.508949,16.393625,-1.315182,0.257063,6.293269,-9.985226,-11.64355,2.770632,9.214802,-6.805575,-0.422645,-11.092049,6.334835,0.423276,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.899612,118.249352,-107.641373,-52.533222,-169.873886,56.007042,2.436173,11.563764,9.812229,11.563764,10.209746,8.274376,99,F,7.871019,1,16,-1,1,0,0.312,0.06,1.91,0.1,340.162,234.35,242.883,190.093,0.00375
-0.101826,0.42833,0.271069,-0.451161,-0.582334,0.435922,-0.117126,0.021713,0.853432,-0.372603,-0.343742,0.021713,0.064581,0.456144,0.019121,-0.378804,-0.642187,0.481145,-0.078726,8.565966,14.691367,-11.689286,-12.3237,0.834379,-6.004415,-0.951988,2.114081,-12.494269,7.577887,9.758703,0.011707,-0.220721,-0.326967,0.46515,0.46515,-0.220721,-91.446709,-38.370724,54.146351,154.171906,8.589513,101.104469,5.437168,10.673457,6.642129,5.516866,1.622792,10.673457,99,Y,6.138982,1,10,-1,1,0,0.7,0.65,0.48,0,299.464,176.307,284.039,210.996,0.065
-0.115505,0.505331,-0.115059,-0.420079,-0.442628,0.58794,0.073648,-0.093778,0.073648,0.190028,-0.971671,0.01013,0.288136,0.288645,0.288185,-0.548308,-0.605449,0.288791,-0.406455,10.212044,-0.406455,-10.347424,-12.99705,13.945338,-4.84243,12.022326,-4.84243,-10.949901,-0.073833,8.686269,-0.064074,0.45292,-0.009014,-0.278022,-0.379513,0.586922,-93.658722,-78.533531,-115.154289,-86.332008,-100.219383,-107.296318,6.708846,8.988494,6.708846,6.720021,4.761792,6.162934,99,G,8.807792,2,16,-1,3,1,0.438,0.228,-1.77,0.62,706.761,462.977,542.968,402.419,0.01425
0.288672,0.288677,0.288672,-0.576306,0.288677,-0.578393,-0.274017,-0.558041,-0.38605,-0.242855,-0.558041,0.306727,-0.239167,-0.320163,-0.267594,0.575354,-0.324777,0.576347,0,0,-0,-15.198684,-0,15.198684,-2.192461,4.314016,-11.81041,11.312422,4.314016,-5.937584,0.078997,-0.249428,-0.179962,0.447947,-0.311906,0.447947,1935.496826,-500.459106,-2574.340332,624.829346,-1474.876587,624.829346,6.368592,12.589808,9.326148,-0.383405,12.589808,-0.383405,101,D,4.89266,1,24,-4,6,1,0.833,0.906,-2.8,0,1177.156,679.789,1005.857,740.989,0.03775
-0.288674,-0.288676,-0.288676,0.576353,-0.288674,0.578346,-0.001704,-0.001704,-0.001704,-0.999993,-0.001704,-0.001704,-0.299079,-0.309382,-0.277019,0.576622,-0.268599,0.577457,-0.872708,13.46296,10.025167,-10.476925,-1.661569,-10.476925,7.109833,-6.783572,12.287697,0.11115,-1.365962,-11.359147,-0.220721,-0.326967,-0.220721,0.46515,0.011707,0.46515,-474.447632,416.937683,-2434.773438,1510.1875,-1395.217407,1510.1875,-1.443043,-6.302557,-3.703571,11.678417,-0.976293,11.678417,99,P,6.903696,2,8,-1,1,0,0.5,0.375,-0.16,0,357.045,219.954,283.266,208.568,0.046875
-0.096684,0.54199,-0.130736,-0.432728,-0.433655,0.551813,0.159337,0.569614,0.009166,-0.221375,-0.221375,0.743003,0.282197,0.296894,0.278566,-0.57727,-0.57727,0.296882,-1.765359,13.207174,-3.272295,-11.027286,-11.027286,13.885051,-11.621203,9.869098,-3.598835,-6.567317,-2.272618,14.190875,0.078997,0.447947,-0.179962,-0.249428,-0.311906,0.447947,432.610565,-430.259491,-1321.443481,1490.589722,1490.589722,-2329.080322,6.031659,-2.409332,8.991796,12.696808,12.696808,-1.944378,99,G,6.948062,2,12,-2,2,0,0.5,0.357,-0.18,0,411.622,272.993,324.07,225.943,0.02975
-0.406107,0.133917,-0.404678,0.513855,0.515122,-0.352109,0,0,0,0,0,1,0.310662,-0.209977,0.307602,-0.488203,-0.471532,0.551448,3.003914,-2.596283,0.256994,-8.082898,-8.832362,16.250636,-4.235266,2.995367,8.568599,-8.934513,4.60118,-2.995367,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,2944.457764,1845.210205,-1564.996216,-254.875565,-254.875565,870.576904,7.740955,10.802126,7.740955,12.229023,12.229023,-1.28391,99,R,5.574204,1,8,1,5,2,0.875,0.911,-5.09,0,447.953,235.852,396.84,254.464,0.113875
-0.288676,-0.288673,-0.288673,0.576486,-0.288677,0.578213,0.023579,-0.023734,-0.023734,0.975855,0.192337,0.095032,-0.288676,-0.288674,-0.288674,0.577097,-0.288676,0.577603,9.345882,-1.163315,-1.163315,-10.537833,14.056414,-10.537833,-1.484817,4.200376,4.200376,10.832199,-13.430876,-4.317258,-0.24205,-0.226118,-0.045249,0.480616,-0.226118,0.480616,-1879.683472,672.082153,1693.202759,-506.843475,2846.665771,-506.843475,1.123634,0.796814,0.796814,12.559213,-3.223316,12.559213,99,D,9.074976,1,12,-2,2,0,0.5,0.435,-0.98,0,379.112,221.494,356.244,268.596,0.03625
0.623912,-0.340654,0.177194,0.358092,-0.404014,-0.414529,-0.148522,0.89591,-0.113277,-0.124437,-0.347266,-0.162409,0.631864,0.268364,-0.404456,0.229792,-0.519496,-0.206068,-6.010993,12.4032,-9.545403,-0.975343,2.445461,1.683078,-3.615623,1.54452,10.380099,-8.055818,5.485343,-5.738521,0.507891,-0,-0,0.179737,-0.507891,-0.179737,125.315582,90.652657,57.023983,22.338428,-16.847466,164.503693,4.38523,7.550612,9.856994,6.632199,11.365815,10.886036,98,H,7.957223,1,6,1,3,0,0.333,0.105,-2.26,0.62,278.257,197.618,267.999,294.282,0.0175
-0.179428,-0.225999,-0.382126,-0.350435,0.554906,0.583082,-0.125871,0,0,0,-0.778346,-0.615089,0,0,0,0,0,1,3.929655,-6.520643,12.68752,12.68752,-11.13518,-11.648871,-6.336358,2.330566,2.330566,2.330566,12.904773,-13.560112,0.146078,-0.212877,-0.212877,-0.273855,0.43998,0.43998,-267.758331,-1324.739746,2491.417725,-1324.739746,1484.741821,594.346741,5.639308,12.842076,12.842076,12.842076,2.413006,2.085176,99,P,8.746259,2,9,-1,1,0,0.444,0.288,1.4,0,334.806,267.78,199.797,166.831,0.032
-0.304332,-0.382255,0.230909,0.494689,-0.500373,0.461362,-0.261014,-0.364779,0.473813,0.358011,-0.563946,0.357915,-0.195062,-0.336423,-0.035287,0.550624,-0.513562,0.52971,1.46909,14.543241,-11.211395,-14.427395,10.13807,-0.511611,-12.289963,-2.893229,8.870801,11.051297,1.073646,-5.812552,-0.009325,-0.009325,0.408142,0.408142,-0.009325,0.408142,2079.81543,-1365.571899,-380.948761,756.086914,-2476.343506,756.086914,1.607204,2.03919,8.565216,12.112612,-2.199536,12.112612,99,Y,6.681748,1,12,-1,1,1,0.5,0.431,1.27,0,526.966,290.202,416.649,253.829,0.035917
0.400322,0.443476,0.302892,-0.518639,-0.10773,-0.520321,-0.318059,-0.510739,-0.377749,0.444997,0.320403,0.441146,-0.307537,-0.32176,-0.299578,0.574014,-0.222374,0.577236,1.313764,9.78727,13.723524,-10.307834,-4.20889,-10.307834,3.058093,6.874478,-12.96882,10.801253,-2.717976,-5.047027,0.368494,0.368494,0.368494,0.175724,0.175724,0.175724,-570.736328,-1463.886597,-2473.51709,1353.841553,293.86142,1353.841553,2.793091,0.215016,3.621282,12.146388,6.110076,12.146388,98,I,7.13444,1,6,1,1,1,0.5,0.515,0.85,0,317.011,164.537,287.683,181.112,0.085833
-0.252009,-0.336095,-0.369747,0.653317,-0.174554,0.479089,-0.049821,0.993775,-0.049821,-0.049821,-0.049821,-0.049821,-0.205461,-0.228811,-0.376852,0.706378,-0.30746,0.412206,1.596546,14.626469,4.402295,-13.863433,1.140605,-7.902482,-7.046951,1.570961,-8.950239,7.597445,9.289756,-2.460971,-0.009014,-0.379513,-0.278022,0.586922,-0.064074,0.45292,-183.850479,-25.404327,-264.248749,65.507042,-105.828804,-355.102142,9.574683,7.892005,8.557328,4.344051,8.052288,9.414798,99,T,5.672104,2,16,-1,5,2,0.938,0.971,-4.76,0,521.502,331.868,388.027,335.23,0.060687
-0.279863,0.561784,-0.296697,-0.280974,-0.296741,0.592491,-0.017644,-0.001486,-0.028183,-0.021801,-0.028183,0.998811,-0.228708,0.561815,-0.328462,-0.254562,-0.337718,0.587635,-2.542746,13.920231,-11.652568,-3.176157,-11.652568,15.103808,6.270065,5.61798,-6.61012,-7.846412,-10.90482,13.473307,0.078997,0.447947,-0.249428,-0.179962,-0.311906,0.447947,-2532.455811,-639.678345,1274.58313,-1527.950562,1274.58313,220.289474,6.094908,-2.645691,12.648022,8.818926,12.648022,-2.624528,100,G,5.481846,2,10,-1,3,1,0.6,0.667,0.17,0.59,544.369,315.287,437.477,290.061,0.0667
-0.369431,-0.013956,-0.313984,0.557671,-0.401311,0.541011,-0.079364,-0.342445,-0.2005,-0.376786,0.187163,0.811933,-0.345667,-0.011077,-0.308663,0.562278,-0.429914,0.533044,10.198989,-1.805578,10.027197,-9.137186,-0.146237,-9.137186,10.650549,-10.194261,8.377944,-1.127853,-6.578526,-1.127853,-0.249428,0.078997,-0.179962,0.447947,-0.311906,0.447947,1591.55603,2606.691162,693.849304,-1240.848389,-175.282974,-1240.848389,5.013385,10.1989,3.995049,11.204503,1.467293,11.204503,99,S,5.673047,2,8,1,1,0,0.5,0.375,-0.24,0,332.713,179.888,289.701,184.898,0.046875
0.289288,0.468094,-0.391415,-0.334151,-0.480576,0.44876,0.186593,0.229637,-0.900694,0.101615,0.09765,0.285198,0.173654,0.368623,-0.372582,-0.374637,-0.414148,0.61909,-1.249391,-9.226509,11.699474,1.582442,8.600731,-11.406747,9.278864,7.066495,-1.731833,-9.581897,1.418653,-6.450282,-0.174517,-0.338739,0.359974,0.174517,0.338739,-0.359974,-404.94516,497.074188,745.775024,63.737995,277.075317,-156.257706,8.938241,8.945841,9.639979,4.468853,4.854041,8.30667,99,G,11.662076,1,16,1,3,0,0.938,0.92,-0.17,0,589.211,504.075,307.997,289.889,0.0575
0.260962,-0.104253,-0.593811,0.415722,0.455306,-0.433925,-0.175238,-0.137364,-0.064848,-0.188733,-0.32941,0.895593,0.290598,0.166177,-0.475998,0.326408,0.350213,-0.657398,-2.157057,0.199832,11.495984,-11.231714,-11.571006,13.263961,-9.672934,4.884674,4.491331,-8.274199,-4.888338,13.459466,-0.240608,0.086604,0.361918,-0.293582,-0.396484,0.401014,-21.939112,6.166861,-70.958046,-123.985054,-46.830521,-95.843063,6.942155,4.967629,-0.216258,10.823237,11.334016,-1.151968,99,V,5.90222,1,11,-2,2,0,0.545,0.345,1.2,0,435.542,267.625,331.233,239.313,0.031364
0.288672,0.288673,0.288677,-0.576315,0.288677,-0.578384,0.022521,0.028055,0.036551,-0.998014,0.036551,0.001011,-0.208644,-0.251437,-0.339022,0.572642,-0.34761,0.574073,0,0,-0,15.716234,-0,-15.716234,11.71295,-6.435572,-0.019317,0.25774,6.495623,-12.011425,0.078997,-0.179962,-0.249428,0.447947,-0.311906,0.447947,-1885.487061,588.344177,1579.231323,-555.525208,2697.739014,-555.525208,5.955454,8.838994,12.620521,-2.96021,12.620521,-2.96021,99,G,6.339241,2,15,-2,2,1,0.667,0.678,-0.48,0,839.162,510.131,812.16,678.095,0.0452
0.461736,0.21608,-0.180296,-0.497055,0.479632,-0.480096,-0.355775,-0.442683,0.109137,-0.221562,-0.753237,-0.221562,-0.350215,-0.226145,-0.27534,0.58061,-0.298358,0.569448,6.850802,4.585632,-8.712454,-11.133044,12.212517,-3.803453,8.270853,11.264129,2.054562,-3.673085,-7.728435,-10.188025,0.361918,0.086604,-0.396484,-0.240608,0.401014,-0.293582,1824.026489,2953.040771,823.738037,-330.69635,-1672.349609,-330.69635,3.321594,8.178897,6.748995,12.134794,0.15181,12.134794,99,G,6.224148,2,14,1,3,0,0.643,0.595,-0.54,0,497.107,326.136,379.522,264.122,0.0425
-0.227467,-0.448058,0.426083,0.425254,-0.517825,0.342013,-0.277019,-0.440114,0.418632,0.418801,-0.49124,0.37094,-0.246241,-0.41872,0.413325,0.414357,-0.533174,0.370452,4.012201,10.96419,-10.508305,-10.508305,12.330427,-6.290207,-12.946261,0.348407,10.246663,10.246663,-2.808743,-5.086728,0.024617,0.024617,0.407505,0.407505,0.024617,0.407505,-2477.123535,2194.338135,-142.830368,-142.830368,-1338.790894,1054.194946,-0.442268,-4.732039,12.136071,12.136071,-5.567884,10.301841,99,Y,5.113805,1,10,0,2,0,0.7,0.545,0.65,0,188.746,113.117,156.674,115.617,0.0545
0.217562,-0.477301,0.350337,0.219528,-0.657971,0.347845,-0.087582,0.394151,-0.458201,-0.087582,0.690403,-0.377755,-0.252278,0.429439,-0.329902,-0.218127,0.698636,-0.327767,0.813448,10.609257,-13.540799,0.813448,14.212917,-12.908271,8.935046,1.292152,-13.800982,4.601713,7.647124,-8.675053,0.011029,-0.258949,0.478754,-0.095868,-0.321547,0.451406,-1584.034424,1233.923828,340.981049,-1584.034424,2243.179932,-523.641235,9.110473,10.806511,-0.578798,9.110473,10.866832,-0.442243,98,D,6.172457,2,15,-1,5,1,0.467,0.43,-4.49,0,496.984,277.989,409.055,283.121,0.028667
-0.252009,-0.336095,-0.369747,0.653317,-0.174554,0.479089,-0.049821,0.993775,-0.049821,-0.049821,-0.049821,-0.049821,-0.205461,-0.228811,-0.376852,0.706378,-0.30746,0.412206,1.596546,14.626469,4.402295,-13.863433,1.140605,-7.902482,3.290476,-6.285006,8.950239,-12.930778,0.757623,6.217447,-0.009014,-0.379513,-0.278022,0.586922,-0.064074,0.45292,-183.850479,-25.404327,-264.248749,65.507042,-105.828804,-355.102142,9.574683,7.892005,8.557328,4.344051,8.052288,9.414798,98,C,5.250609,1,16,-1,5,0,0.938,0.971,-4.76,0,705.099,435.545,550.623,446.555,0.060687
-0.302075,-0.268226,-0.301992,0.524667,-0.278906,0.626532,-0.116624,0.025333,-0.116624,0.288836,-0.095398,0.937886,-0.381556,-0.162925,-0.356675,0.527622,-0.233056,0.606591,-9.086768,-0.886117,-9.086768,10.954776,-3.509634,11.614509,-4.429975,-9.289066,-2.003271,10.37514,-3.274083,8.621255,-0.273855,0.146078,-0.212877,0.43998,-0.212877,0.43998,1246.282104,195.634735,1246.282104,-661.380127,-1546.670044,-2547.66333,3.978902,8.953034,3.978902,12.230443,4.129762,10.267557,99,Y,9.471756,2,14,3,3,2,0.357,0.25,-1.69,0,381.163,214.484,335.998,230.527,0.017857
-0.398966,0.342351,-0.101909,-0.619698,0.274231,0.503992,0,0,0,0,0,1,0.424865,-0.446963,-0.035612,0.603857,-0.044311,-0.501836,-10.230403,5.246461,-0.052673,-10.909545,0.161631,15.784529,10.428964,1.698676,-6.79264,-11.016445,-2.054721,7.736166,-0.273025,0.324388,-0.116405,-0.437221,0.150697,0.470336,12.653124,3.300423,23.235409,-6.344972,33.834778,-18.039377,9.93972,9.563309,10.212177,11.108613,7.47943,1.159098,101,R,3.215102,1,3,1,1,1,0,-0.5,-1.33,0.28,122.382,58.725,115.909,67.982,-0.166667
-0.450645,-0.037558,0.476207,-0.037415,-0.507326,0.556737,0,-0,-0,0,-0.316228,0.948683,-0.529814,0.271368,0.298817,0.274232,-0.621884,0.307281,-9.948908,-0.131067,9.921145,-0.131067,-13.97596,14.265856,2.980331,3.814404,-3.67734,-8.563673,13.50257,-8.056292,-0.24528,0.087603,0.4088,-0.133151,-0.438321,0.574963,-108.012085,-88.713951,-128.50914,-77.980705,-117.569618,-98.577652,5.105939,6.227459,10.848291,6.227459,0.486244,7.800805,101,D,5.695508,2,9,-1,1,0,0.667,0.556,1.39,0,155.041,85.498,136.077,92.346,0.061778
-0.274537,0.577952,-0.300927,-0.30522,0.576255,-0.273523,-0.136194,0.420897,0.471563,-0.221236,0.717238,-0.136194,-0.269677,0.577165,-0.313768,-0.300714,0.576671,-0.269677,-0.749847,-8.52669,16.531939,1.479823,-7.985379,-0.749847,-1.785395,2.68169,14.456416,-4.227298,-9.340018,-1.785395,-0.045249,0.480616,-0.226118,-0.24205,0.480616,-0.226118,243.716797,121.80349,381.545135,-118.361465,3.553196,-256.197388,8.801794,11.840958,-1.313809,8.163646,11.840958,8.801794,101,D,5.181721,4,28,1,13,2,0.036,-0.191,-9.22,0.56,1973.134,1093.611,1816.475,1286.947,-0.006821
0.271255,-0.619589,0.317943,0.243084,0.317762,-0.530453,-0.013139,0.278827,-0.026248,0.056899,-0.026248,0.957845,-0.249514,0.648571,-0.36789,-0.158222,-0.353994,0.48105,-5.085773,17.689253,-11.921289,-1.186047,-11.921289,12.425145,-5.561234,2.727256,10.681243,7.930699,-1.337876,-14.440087,-0.212877,0.43998,-0.212877,0.146078,-0.273855,0.43998,-596.980286,-2478.880127,1306.078979,257.954956,1306.078979,-1480.141846,10.310518,-5.49344,12.492711,7.537646,12.492711,-4.056377,101,D,6.445099,1,5,-2,2,0,0.8,0.778,-0.89,0,231.163,137.645,163.381,119.736,0.1556
0.326304,0.577709,-0.307433,-0.500711,-0.371938,0.276069,-0.175556,-0.163097,-0.186302,-0.200599,-0.186958,0.912512,-0.455231,-0.622303,0.192392,0.560607,0.190081,0.134455,-1.356854,-11.756328,1.705811,13.494873,7.890516,-9.978017,2.126581,11.979948,-3.165267,-12.702866,-5.96053,7.722135,0.087603,0.574963,-0.133151,-0.438321,-0.24528,0.4088,-142.680832,-350.164856,-584.70575,266.008484,500.551117,58.523548,8.676231,8.835667,4.726003,1.756526,4.064715,10.333495,99,D,9.963814,2,17,-1,3,1,0.235,-0.01,0.14,0.01,914.76,551.436,741.328,551.388,-0.000588
0.288674,0.405294,-0.063367,-0.590081,0.426602,-0.467122,-0.093447,-0.125934,-0.056509,0.00236,-0.546902,0.820432,-0.057903,-0.416608,0.033728,0.479878,-0.563101,0.524005,-1.33234,-11.711813,0.127333,10.8717,-12.298371,14.343491,11.488709,-6.373551,6.958196,-13.181984,-2.209484,3.318114,-0.240608,-0.293582,0.086604,0.361918,-0.396484,0.401014,-178.326279,453.813232,816.624329,132.885651,-862.015869,-499.247406,7.465696,10.874476,5.217034,3.05749,10.374162,1.654469,99,E,6.626495,1,10,0,2,0,0.5,0.389,-0.16,0,369.65,192.598,344.57,219.341,0.0389
0.080825,-0.195851,0.51561,-0.439829,-0.477889,0.517134,0.169857,0.15639,0.442947,-0.464932,-0.646114,0.341853,0.089556,0.065336,0.460443,-0.551687,-0.516241,0.452593,-2.900342,0.74242,-9.568876,10.265411,11.030264,-9.568876,6.343018,-12.003459,-4.946745,1.65503,-1.369427,10.321583,-0.145164,0.290328,-0.305731,0.290328,0.393716,-0.305731,735.569519,1715.30127,-395.866272,2820.813721,-1714.171265,-395.866272,4.799236,9.667987,2.043688,9.481371,11.879338,2.043688,99,Y,9.468987,2,22,-4,8,0,0.545,0.459,-3.07,0,1784.567,1090.432,1405.61,1047.217,0.020864
0.352002,-0.574171,0.288346,0.165087,-0.568006,0.336742,0,0,0,0,0,1,-0.381836,0.547147,-0.234843,-0.222881,0.597455,-0.305042,-1.208011,-9.684083,-1.341366,3.454334,-6.80276,15.581886,2.187506,4.661307,-0.740615,11.447057,-9.145848,-8.409407,-0.247329,0.309217,-0.042685,-0.360581,0.477227,-0.360581,-82.803391,-253.730133,82.950211,447.11441,253.88063,-446.955811,7.289316,12.48017,6.111939,9.106942,12.48017,-1.999882,101,D,4.33443,1,11,0,4,0,0.818,0.825,-2.94,0,602.339,343.962,473.248,308.1,0.075
-0.409152,-0.005333,0.396532,-0.407087,-0.245345,0.670384,0,0,0,0,-1,0,0.584627,-0.214984,-0.146712,0.529553,-0.260213,-0.492271,-0.604234,-6.796772,7.169448,-0.604234,-14.4062,15.241993,-4.536004,-2.834369,5.890431,-0.25426,-11.894121,13.628322,-0.034506,0.472104,-0.148213,-0.11347,0.603527,-0.440372,-414.85614,-694.744751,72.834389,600.335144,-167.264404,320.431274,9.023332,9.965159,4.914765,9.023332,9.95328,1.85251,99,R,8.439431,2,13,2,4,3,0.385,0.185,-4.31,0.71,221.121,133.445,190.921,143.044,0.014231
