1,2,3,4,5,tip_pos,protrusion,length,total_charge,nr_charged,Happiness_mean,Nr_sad,identity,similarity,Hydropathy,Hydropathy_diff,Access,Relacc,Scacc,Screlacc,Access_avg,Relacc_avg,Scacc_avg,Screlacc_avg,simlength,local_CA_nom
0.5,0.0,0.0,0.0,0.0,102,3.912259,10,1,1,0.955,0,0.7,0.737,1.84,0.38,407.469,249.437,296.118,181.897,40.7469,24.9437,29.6118,18.1897,0.0737,>0<1
1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,101,5.327234,12,0,2,0.87,1,0.5,0.389,0.49,0.0,246.483,155.332,179.562,115.39,20.54025,12.944333,14.9635,9.615833,0.032417,>1<2
1.0,0.5,0.0,0.0,0.0,98,5.889465,13,-1,1,0.923,0,0.5379999999999999,0.5,0.25,0.0,324.6040000000001,235.672,281.126,265.675,24.969538,18.128615,21.625077,20.436538,0.038462,>1<2
1.0,1.0,1.0,0.5,0.0,99,6.44564,15,0,4,0.862,1,0.4,0.21600000000000005,-3.05,0.71,332.491,203.36900000000003,251.48,194.679,22.166067,13.557932999999998,16.765333,12.9786,0.0144,>3<4
1.0,1.0,1.0,0.0,0.0,99,5.333078,16,-2,2,0.875,0,0.375,0.189,-0.13,0.05,280.55,183.11,236.963,190.795,17.534375,11.444375,14.810187,11.924687,0.011812,>3<4
0.5,0.0,0.0,0.0,0.0,96,5.570016000000002,5,-1,1,0.884,0,0.8,0.545,0.18,0.0,237.104,131.269,160.899,98.141,47.4208,26.2538,32.1798,19.6282,0.109,>0<1
0.625,0.08333333333333333,0.0,0.0,0.0,99,6.6264949999999985,10,0,2,0.88,0,0.5,0.389,-0.16,0.0,369.65,192.598,344.57,219.341,36.965,19.2598,34.457,21.9341,0.0389,>0<1
1.0,1.0,1.0,0.9166666666666666,0.0,100,8.082602,15,0,4,0.862,0,0.133,-0.104,0.18,0.56,400.152,263.665,308.321,262.185,26.6768,17.577667,20.554733,17.479,-0.006933,>3<4
1.0,0.6666666666666666,0.0,0.0,0.0,97,7.350592999999999,5,0,2,0.8059999999999999,0,0.6,0.393,-2.15,0.0,302.289,172.755,188.621,120.918,60.4578,34.551,37.7242,24.1836,0.0786,>1<2
1.0,1.0,0.25,0.0,0.0,101,5.059936,11,-1,3,0.8390000000000001,1,0.455,0.35600000000000004,-1.81,0.0,171.747,90.462,140.549,84.584,15.613364,8.223818,12.777182,7.6894550000000015,0.032364,>2<3
1.0,1.0,0.75,0.0,0.0,99,6.704025,13,0,4,0.918,0,0.385,0.212,-1.51,0.0,374.295,229.78,295.65,226.332,28.791923,17.675385000000006,22.742308,17.410154000000002,0.016308,>2<3
0.625,0.08333333333333333,0.0,0.0,0.0,99,5.850434,10,0,2,0.8290000000000001,1,0.5,0.278,-2.97,0.24,413.28,230.864,350.927,214.948,41.328,23.0864,35.0927,21.4948,0.0278,>0<1
1.0,0.9166666666666666,0.9166666666666666,0.3333333333333333,0.0,101,5.1911809999999985,12,-2,4,0.8370000000000001,1,0.75,0.732,-2.62,0.0,340.29,196.701,253.612,168.665,28.3575,16.39175,21.134333,14.055417000000002,0.061,>3<4
1.0,0.08333333333333333,0.0,0.0,0.0,99,6.618734,10,-1,3,0.79,1,0.6,0.667,0.17,0.59,442.094,283.208,360.95,249.152,44.2094,28.3208,36.095,24.9152,0.0667,>1<2
1.0,0.8333333333333334,0.0,0.0,0.0,98,7.36677,12,-1,3,0.857,0,0.833,0.7709999999999999,-2.31,0.0,559.869,305.504,403.725,266.876,46.65575,25.458667,33.64375,22.239667,0.06425,>1<2
0.0,0.0,0.0,0.0,0.0,99,8.426505,16,0,6,0.838,0,0.938,0.942,-4.69,0.0,710.577,407.309,589.6759999999998,425.984,44.411062,25.456813,36.85475,26.624,0.058875,>0<1
1.0,1.0,1.0,1.0,1.0,98,6.807157000000001,19,0,2,0.9,0,0.211,-0.099,2.49,0.19,490.792,290.825,439.051,307.425,25.831158,15.306579,23.107947,16.180263,-0.005211,>4<50
1.0,1.0,0.5833333333333334,0.0,0.0,100,5.832803,13,-1,1,0.895,0,0.5379999999999999,0.519,-0.13,0.19,744.826,414.324,614.346,412.693,57.294308,31.871077000000003,47.257385,31.745615,0.039923,>2<3
0.125,0.0,0.0,0.0,0.0,101,5.495407,9,-2,2,0.88,0,0.778,0.7170000000000001,0.37,0.0,210.727,126.076,193.017,148.946,23.414111,14.008444,21.446333,16.549556,0.079667,>0<1
1.0,1.0,0.08333333333333333,0.0,0.0,98,6.3155660000000005,9,1,1,0.939,0,0.667,0.605,0.14,0.0,313.863,207.673,265.127,232.883,34.873667,23.074778,29.458556,25.875889,0.067222,>2<3
1.0,1.0,1.0,0.0,0.0,99,7.9479039999999985,16,-1,3,0.804,1,0.312,0.16699999999999998,1.48,0.47,786.8739999999998,521.566,589.4209999999998,454.665,49.179625,32.597875,36.838813,28.416563,0.010438,>3<4
0.0,0.0,0.0,0.0,0.0,99,5.309833,8,1,5,0.6659999999999999,2,0.875,0.911,-5.09,0.0,244.252,126.351,204.534,123.021,30.5315,15.793875,25.56675,15.377625,0.113875,>0<1
1.0,1.0,1.0,1.0,0.45454545454545453,99,9.666458,21,-1,5,0.88,0,0.333,0.217,-2.86,0.52,802.0269999999998,501.074,618.028,448.651,38.191762,23.860667000000007,29.429905,21.364333,0.010333,>4<50
0.25,0.0,0.0,0.0,0.0,101,3.738204,10,0,2,0.917,0,0.7,0.733,-1.39,0.0,402.876,227.251,295.212,187.232,40.2876,22.7251,29.5212,18.7232,0.0733,>0<1
1.0,0.8333333333333334,0.0,0.0,0.0,101,5.051761,11,1,3,0.757,2,0.545,0.35,-1.56,0.0,279.938,149.158,243.638,162.43200000000004,25.448909,13.559818,22.148909,14.766545,0.031818,>1<2
1.0,1.0,1.0,0.3333333333333333,0.0,101,5.214462,16,-3,3,0.926,0,0.5,0.393,-0.4,0.0,686.966,420.757,570.964,432.9380000000001,42.935375,26.297313,35.68525,27.058625,0.024563,>3<4
0.375,0.0,0.0,0.0,0.0,98,5.922492,10,0,0,0.984,0,0.8,0.703,2.02,0.0,307.658,175.399,246.045,139.092,30.7658,17.5399,24.6045,13.9092,0.0703,>0<1
1.0,1.0,0.3333333333333333,0.0,0.0,101,5.139374,12,-1,3,0.884,1,0.583,0.521,-2.22,0.0,650.689,317.866,592.589,345.521,54.22408299999999,26.488833000000003,49.382417,28.793417,0.043417,>2<3
1.0,1.0,1.0,0.9166666666666666,0.5454545454545454,101,6.161152,13,-1,3,0.81,1,0.385,0.107,-1.54,0.01,478.858,307.31,366.7480000000001,306.951,36.835231,23.639231,28.211385,23.611615,0.008231,>4<50
1.0,1.0,0.0,0.0,0.0,101,4.529475,11,-1,5,0.8290000000000001,1,0.455,0.29,-3.32,0.66,259.384,166.356,229.009,185.918,23.580364000000007,15.123273,20.819000000000006,16.901636,0.026364,>2<3
0.625,0.0,0.0,0.0,0.0,98,6.3286120000000015,17,2,4,0.882,0,0.941,0.934,-0.65,0.0,311.648,198.412,246.633,203.832,18.332235,11.671294,14.507824,11.990118,0.054941,>0<1
1.0,1.0,0.9166666666666666,0.0,0.0,98,5.798897,15,0,2,0.8759999999999999,1,0.5329999999999999,0.447,-3.08,0.0,858.275,500.49300000000005,725.9689999999998,499.257,57.218333,33.3662,48.397933,33.2838,0.0298,>3<4
0.0,0.0,0.0,0.0,0.0,102,4.0548,3,-1,1,0.828,0,0.667,0.579,-1.34,0.0,200.102,116.379,172.697,125.905,66.70066700000001,38.793,57.56566700000001,41.968333,0.193,>0<1
1.0,0.3333333333333333,0.0,0.0,0.0,99,7.077825,11,-2,2,0.893,0,0.909,0.913,-0.67,0.0,540.873,347.112,394.749,243.071,49.170273,31.555636,35.886273,22.097364,0.083,>1<2
0.875,0.8333333333333334,0.0,0.0,0.0,99,5.672104,16,-1,5,0.8,2,0.938,0.971,-4.76,0.0,521.502,331.86800000000005,388.027,335.23,32.593875,20.74175,24.251687,20.951875,0.060687,>2<3
1.0,0.6666666666666666,0.0,0.0,0.0,102,3.90148,4,0,0,0.959,0,0.5,0.474,-0.25,0.0,199.748,143.765,146.52700000000004,140.07,49.937,35.94125,36.63175,35.0175,0.1185,>1<2
1.0,1.0,0.6666666666666666,0.0,0.0,100,7.706542,13,-1,1,0.894,0,0.5379999999999999,0.391,1.07,0.0,768.3810000000002,464.715,601.197,398.858,59.10623100000001,35.74730800000001,46.245923,30.681385,0.030077,>2<3
1.0,0.75,0.08333333333333333,0.0,0.0,99,10.070653,11,-2,4,0.7979999999999999,1,0.455,0.261,-2.93,0.7,413.36300000000006,285.921,280.258,215.35,37.578455,25.992818,25.478,19.577273,0.023727,>1<2
0.0,0.0,0.0,0.0,0.0,101,5.028763,4,0,0,0.982,0,0.75,0.76,0.95,0.0,107.473,63.674,86.01700000000002,48.854,26.86825,15.9185,21.50425,12.2135,0.19,>0<1
1.0,0.5,0.0,0.0,0.0,101,4.86834,11,-1,3,0.91,0,0.545,0.371,-0.17,0.0,374.557,239.577,300.203,213.865,34.050636,21.779727,27.291182,19.442273,0.033727,>1<2
1.0,1.0,1.0,1.0,1.0,100,10.443154,25,1,5,0.871,1,0.08,-0.16899999999999998,0.3,0.01,1265.36,814.377,968.355,734.4110000000002,50.6144,32.57508,38.7342,29.37644,-0.00676,>4<50
1.0,1.0,0.9166666666666666,0.0,0.0,99,6.959174000000001,10,-1,1,0.8740000000000001,1,0.6,0.61,0.45,0.0,336.645,179.56099999999995,283.315,170.99400000000003,33.6645,17.9561,28.3315,17.0994,0.061,>2<3
1.0,1.0,0.5,0.0,0.0,99,10.668757,10,-3,3,0.901,0,0.6,0.484,-1.64,0.0,468.227,271.347,381.44,263.934,46.8227,27.1347,38.144,26.3934,0.0484,>2<3
1.0,1.0,0.8333333333333334,0.0,0.0,99,11.098077,14,0,2,0.911,0,0.35700000000000004,0.196,0.03,0.0,405.997,227.173,309.139,189.523,28.999786,16.226643,22.081357,13.537357,0.014,>2<3
1.0,0.8333333333333334,0.0,0.0,0.0,101,4.3146510000000005,4,0,0,0.977,0,0.5,0.385,0.36,0.0,142.086,88.86399999999998,112.551,63.728,35.5215,22.216,28.13775,15.932,0.09625,>1<2
1.0,0.4166666666666667,0.0,0.0,0.0,99,6.7973729999999986,10,1,3,0.8270000000000001,1,0.5,0.373,-4.17,0.0,560.0930000000002,328.641,471.457,308.272,56.0093,32.8641,47.1457,30.8272,0.0373,>1<2
0.5,0.8333333333333334,0.0,0.0,0.0,98,6.683371000000001,11,3,5,0.76,2,0.909,0.903,-5.14,0.0,542.496,278.897,462.061,295.94,49.317818,25.354273000000006,42.005545,26.903636,0.082091,>1<2
0.375,0.08333333333333333,0.0,0.0,0.0,99,5.478606,8,-2,2,0.916,0,0.75,0.711,-0.19,0.0,370.042,237.027,287.885,200.602,46.25525,29.628375,35.985625,25.07525,0.088875,>0<1
1.0,1.0,0.5833333333333334,0.0,0.0,99,8.871637,14,-2,2,0.942,0,0.5,0.402,-0.76,0.0,476.582,335.212,373.226,324.74,34.041571000000005,23.943714,26.659,23.195714,0.028714,>2<3
1.0,0.9166666666666666,0.0,0.0,0.0,101,5.189721,12,-2,2,0.889,0,0.5,0.295,-0.51,0.24,582.427,322.786,543.14,384.741,48.535583,26.898833000000003,45.261667,32.06175,0.024583,>1<2
1.0,0.8333333333333334,0.0,0.0,0.0,101,4.24565,11,0,0,0.922,0,0.545,0.541,0.84,0.0,202.18400000000003,133.328,150.975,108.048,18.380364,12.120727,13.725,9.822545,0.049182,>1<2
1.0,0.5,0.0,0.0,0.0,101,6.2310690000000015,9,0,2,0.89,0,0.556,0.29600000000000004,-0.37,0.0,338.223,235.262,265.25,215.715,37.580333,26.140222,29.472222,23.968333,0.032889,>1<2
0.0,0.0,0.0,0.0,0.0,101,4.682706,5,1,1,0.81,1,0.4,0.194,-1.79,0.0,318.061,155.144,302.932,182.116,63.6122,31.0288,60.5864,36.4232,0.0388,>0<1
1.0,1.0,0.5833333333333334,0.0,0.0,99,9.691082000000002,10,0,2,0.857,1,0.5,0.4,-1.63,0.0,512.615,355.792,361.756,252.139,51.2615,35.5792,36.1756,25.2139,0.04,>2<3
1.0,1.0,0.75,0.0,0.0,99,5.674689,15,-2,4,0.904,0,0.4,0.236,-0.67,0.08,719.888,482.624,479.111,358.94699999999995,47.992533,32.174933,31.940733,23.9298,0.015733,>2<3
1.0,1.0,1.0,0.5833333333333334,0.0,101,5.493533,17,-1,3,0.88,1,0.471,0.344,-1.13,0.0,236.99,163.191,170.43,127.289,13.940588,9.599471,10.025294,7.4875880000000015,0.020235,>3<4
1.0,0.3333333333333333,0.0,0.0,0.0,99,10.672503,18,1,3,0.856,1,0.944,0.954,1.36,0.0,983.997,644.0930000000002,680.074,454.331,54.6665,35.782944,37.781889,25.240611,0.053,>1<2
1.0,1.0,1.0,0.08333333333333333,0.0,99,7.2488990000000015,10,-1,1,0.884,0,0.4,0.25,1.8,0.0,400.529,231.103,296.541,171.545,40.0529,23.1103,29.6541,17.1545,0.025,>3<4
1.0,0.25,0.0,0.0,0.0,99,5.601498,10,1,3,0.6809999999999999,2,0.5,0.373,-3.48,0.71,154.702,84.54700000000003,130.46200000000002,83.40700000000002,15.4702,8.4547,13.0462,8.3407,0.0373,>1<2
1.0,1.0,0.9166666666666666,0.6666666666666666,0.36363636363636365,101,4.934589,19,-2,6,0.805,2,0.421,0.464,-2.35,0.0,1373.16,787.0939999999998,1161.805,797.0169999999998,72.271579,41.426,61.147632,41.948263,0.024421,>4<50
0.0,0.0,0.0,0.0,0.0,101,6.495312,5,-2,2,0.889,0,0.8,0.778,-0.89,0.0,216.11900000000003,129.054,152.864,114.693,43.2238,25.8108,30.5728,22.9386,0.1556,>0<1
0.5,0.0,0.0,0.0,0.0,97,4.59079,5,0,0,0.913,0,0.6,0.5770000000000001,-0.52,0.0,170.50599999999997,111.916,142.123,122.509,34.1012,22.3832,28.4246,24.5018,0.1154,>0<1
1.0,0.0,0.0,0.0,0.0,99,6.5732979999999985,10,-1,3,0.792,1,0.6,0.667,0.17,0.59,397.262,260.249,299.446,204.176,39.7262,26.0249,29.9446,20.4176,0.0667,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,101,6.286011,6,0,0,0.892,0,0.333,0.067,0.16,0.62,240.319,147.814,223.037,178.52900000000002,40.053167,24.635667,37.172833,29.754833,0.011167,>2<3
0.875,0.08333333333333333,0.0,0.0,0.0,98,6.115483,8,-1,1,0.924,0,0.5,0.236,0.3,0.71,245.921,114.79,233.643,127.232,30.740125,14.34875,29.205375,15.904000000000002,0.0295,>0<1
1.0,1.0,0.8333333333333334,0.08333333333333333,0.0,99,11.510746,11,-1,3,0.901,0,0.364,0.19,-1.28,0.0,680.7719999999998,366.662,584.565,381.35,61.888364,33.332909,53.142273,34.668182,0.017273,>3<4
1.0,0.9166666666666666,0.0,0.0,0.0,98,7.13444,6,1,1,0.8340000000000001,1,0.5,0.515,0.85,0.0,317.011,164.537,287.683,181.112,52.83516700000001,27.422833,47.947167,30.185333,0.085833,>1<2
1.0,0.6666666666666666,0.0,0.0,0.0,101,4.5319400000000005,10,-3,5,0.795,1,0.6,0.491,-3.85,0.0,318.485,189.423,279.09,212.006,31.8485,18.9423,27.909,21.2006,0.0491,>1<2
1.0,0.8333333333333334,0.0,0.0,0.0,101,4.584048,4,0,0,0.979,0,0.5,0.385,0.36,0.0,180.624,102.987,141.453,80.093,45.15600000000001,25.74675,35.36325,20.02325,0.09625,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,101,5.62926,13,0,2,0.8859999999999999,0,0.462,0.32,-0.84,0.62,88.27799999999998,56.691,83.49700000000001,70.968,6.790615,4.360846,6.422846,5.459077,0.024615,>2<3
1.0,1.0,1.0,0.0,0.0,99,9.169002,18,-1,5,0.8320000000000001,2,0.278,0.063,-4.35,0.19,492.251,334.88,395.877,342.921,27.347278000000006,18.604444,21.993167,19.051167,0.0035,>3<4
1.0,1.0,0.16666666666666666,0.0,0.0,98,7.180239,14,0,4,0.846,1,0.429,0.32,-3.6,0.0,604.231,386.385,446.393,346.1790000000001,43.159357,27.598929,31.885214,24.727071,0.022857,>2<3
1.0,0.6666666666666666,0.0,0.0,0.0,97,5.448421,6,-1,1,0.922,0,0.833,0.65,0.2,0.0,256.707,125.933,186.561,111.075,42.7845,20.988833,31.0935,18.5125,0.108333,>1<2
1.0,0.8333333333333334,0.0,0.0,0.0,101,5.233005,10,-1,1,0.91,0,0.7,0.6609999999999999,-0.09,0.0,250.999,168.755,193.299,164.243,25.0999,16.8755,19.3299,16.4243,0.0661,>1<2
0.5,0.0,0.0,0.0,0.0,99,11.634743,15,0,2,0.8320000000000001,2,0.667,0.693,1.31,0.52,599.327,356.57,443.062,256.754,39.955133,23.771333,29.537467,17.116933,0.0462,>0<1
1.0,1.0,0.3333333333333333,0.0,0.0,101,5.229462,10,-1,3,0.84,1,0.7,0.679,-1.57,0.0,427.627,251.886,311.384,186.591,42.7627,25.1886,31.1384,18.6591,0.0679,>2<3
1.0,0.08333333333333333,0.0,0.0,0.0,99,5.27959,10,-1,3,0.8420000000000001,1,0.5,0.491,-2.14,0.0,236.079,144.668,194.888,150.418,23.6079,14.4668,19.4888,15.0418,0.0491,>1<2
1.0,0.16666666666666666,0.0,0.0,0.0,98,6.419656,7,1,3,0.7170000000000001,2,0.5710000000000001,0.364,-2.78,0.0,280.966,142.059,201.379,129.975,40.13800000000001,20.294143,28.768429,18.567857,0.052000000000000005,>1<2
0.625,0.08333333333333333,0.0,0.0,0.0,101,5.241339,9,-1,1,0.948,0,0.667,0.66,-0.01,0.0,182.597,106.689,158.384,109.766,20.288556,11.854333,17.598222,12.196222,0.07333300000000001,>0<1
0.0,0.0,0.0,0.0,0.0,101,4.8972989999999985,9,0,2,0.8440000000000001,0,0.889,0.857,-0.06,0.0,257.269,169.02200000000005,199.881,151.936,28.585444,18.780222,22.209,16.881778,0.095222,>0<1
1.0,1.0,1.0,0.16666666666666666,0.0,98,8.617764999999999,10,1,1,0.963,0,0.6,0.471,1.57,0.0,495.715,271.379,390.764,258.201,49.5715,27.1379,39.0764,25.8201,0.0471,>3<4
1.0,1.0,0.5833333333333334,0.0,0.0,98,5.487712,10,-2,2,0.894,0,0.5,0.327,-1.24,0.0,253.091,137.516,232.071,155.19899999999996,25.3091,13.7516,23.2071,15.5199,0.0327,>2<3
1.0,1.0,0.16666666666666666,0.0,0.0,100,5.992043,9,1,1,0.851,1,0.556,0.527,-0.62,0.0,301.0370000000001,212.558,164.171,88.854,33.448556,23.617556,18.241222,9.872667,0.058556,>2<3
1.0,1.0,1.0,0.3333333333333333,0.0,99,8.234186,12,1,3,0.841,1,0.583,0.484,-0.41,0.0,228.98,126.725,204.24400000000003,132.68,19.081667000000003,10.560417,17.020332999999994,11.056667,0.040333,>3<4
1.0,0.4166666666666667,0.0,0.0,0.0,98,8.26735,7,-1,1,0.87,0,0.5710000000000001,0.614,0.43,0.0,414.266,238.052,309.029,211.524,59.180857,34.007428999999995,44.147,30.217714,0.087714,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,101,5.151763,13,1,3,0.913,0,0.462,0.25,0.31,0.14,646.303,372.93,483.401,280.824,49.715615,28.686923,37.184692,21.601846,0.019231,>2<3
1.0,1.0,1.0,1.0,0.7272727272727273,99,9.490518,17,0,4,0.8079999999999999,1,0.412,0.223,-3.47,0.0,811.505,600.012,750.408,964.257,47.735588,35.294824,44.141647,56.721,0.013118,>4<50
1.0,1.0,0.5,0.0,0.0,99,6.172898,11,-3,3,0.8809999999999999,0,0.636,0.586,0.36,0.0,333.949,168.605,300.888,181.333,30.359,15.327727,27.353455,16.484818,0.053273,>2<3
1.0,0.08333333333333333,0.0,0.0,0.0,98,4.357482,7,0,0,0.932,0,0.5710000000000001,0.512,0.27,0.0,152.385,77.05,137.526,81.415,21.769286,11.007143,19.646571,11.630714,0.073143,>1<2
1.0,1.0,1.0,1.0,0.0,98,4.9264660000000005,18,0,2,0.916,0,0.389,0.24,-1.26,0.52,1068.741,678.0210000000002,732.485,528.758,59.3745,37.667833,40.693611,29.375444,0.013333,>4<50
1.0,0.3333333333333333,0.0,0.0,0.0,101,4.634597,19,0,6,0.745,3,0.789,0.857,-4.32,0.0,1262.378,757.034,992.873,684.196,66.440947,39.843895,52.256474,36.010316,0.045105,>1<2
1.0,0.6666666666666666,0.0,0.0,0.0,99,5.60626,14,-1,3,0.831,1,0.429,0.319,-0.5,0.0,260.779,164.09599999999998,193.652,170.518,18.627071,11.721143,13.832285999999998,12.179857,0.022786,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,99,6.948061999999998,12,-2,2,0.934,0,0.5,0.35700000000000004,-0.18,0.0,411.622,272.993,324.07,225.943,34.301833,22.749417,27.005833000000006,18.828583,0.02975,>2<3
0.0,0.0,0.0,0.0,0.0,101,5.168843,4,0,0,0.973,0,0.75,0.667,0.16,0.0,84.25200000000002,52.533,59.842,39.008,21.063,13.13325,14.9605,9.752,0.16675,>0<1
0.375,0.0,0.0,0.0,0.0,98,5.454212,7,-1,3,0.8370000000000001,0,0.28600000000000003,0.2,-1.38,0.24,153.845,117.264,104.057,102.39,21.977857,16.752,14.865286,14.627142999999998,0.028571,>0<1
1.0,1.0,1.0,0.0,0.0,97,5.340106,10,0,0,0.838,2,0.4,0.264,2.43,0.0,468.134,280.55400000000003,394.954,290.844,46.8134,28.0554,39.4954,29.0844,0.0264,>3<4
0.0,0.0,0.0,0.0,0.0,99,7.238514,20,-1,5,0.8490000000000001,0,0.95,0.952,-2.9,0.0,694.748,370.155,663.046,454.861,34.7374,18.50775,33.1523,22.74305,0.0476,>0<1
1.0,0.8333333333333334,1.0,0.16666666666666666,0.0,98,6.592425,10,1,3,0.828,1,0.7,0.594,-2.65,0.0,554.262,300.641,469.954,280.965,55.4262,30.0641,46.9954,28.0965,0.0594,>3<4
1.0,1.0,1.0,0.4166666666666667,0.0,99,12.020079,14,-1,1,0.926,0,0.5,0.279,-0.12,0.0,926.161,645.068,632.577,445.624,66.15435699999999,46.076286,45.184071,31.830286,0.019929,>3<4
1.0,1.0,1.0,0.8333333333333334,0.0,99,8.013614,15,0,4,0.8909999999999999,0,0.333,0.197,0.1,0.0,743.3380000000002,515.202,638.725,625.155,49.555867,34.3468,42.581667,41.677,0.013133,>3<4
1.0,1.0,0.5833333333333334,0.0,0.0,101,4.219649,10,-2,2,0.875,0,0.6,0.407,0.98,0.0,189.926,129.481,142.559,100.189,18.9926,12.9481,14.2559,10.0189,0.0407,>2<3
1.0,0.9166666666666666,0.0,0.0,0.0,101,5.901681,9,0,2,0.906,0,0.444,0.328,-1.02,0.0,297.599,186.507,193.864,137.06799999999998,33.066556,20.723000000000006,21.540444,15.229778,0.036444,>1<2
1.0,1.0,0.08333333333333333,0.0,0.0,99,8.163107,10,1,3,0.905,0,0.5,0.345,-0.7,0.0,391.1880000000001,252.697,314.301,254.854,39.1188,25.2697,31.4301,25.4854,0.0345,>2<3
1.0,0.9166666666666666,0.6666666666666666,0.0,0.0,99,6.249135,9,0,2,0.826,1,0.556,0.364,-2.5,0.0,206.488,103.394,182.928,109.332,22.943111,11.488222,20.325333,12.148,0.040444,>2<3
1.0,1.0,0.5,0.0,0.0,98,6.4971760000000005,11,1,3,0.846,1,0.545,0.456,-1.89,0.0,235.992,112.024,221.334,123.12,21.453818,10.184,20.121273,11.192727,0.041455,>2<3
1.0,1.0,1.0,0.8333333333333334,0.18181818181818182,101,4.956595,14,3,5,0.7490000000000001,2,0.28600000000000003,0.041,-2.26,0.0,355.985,202.053,324.903,236.949,25.4275,14.432357,23.207357,16.924929000000002,0.002929,>4<50
1.0,1.0,1.0,0.0,0.0,99,8.439430999999999,13,2,4,0.68,3,0.385,0.185,-4.31,0.71,221.121,133.445,190.921,143.04399999999995,17.009307999999994,10.265,14.686231,11.003385,0.014231,>3<4
1.0,0.5,0.0,0.0,0.0,99,5.398905,7,0,2,0.735,1,0.429,0.324,-2.57,0.0,260.534,140.803,202.391,132.709,37.219143,20.114714000000006,28.913,18.958429,0.046286,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,99,5.369603,13,-5,5,0.8590000000000001,0,0.615,0.493,-3.45,0.0,446.885,279.629,339.0,237.845,34.375769,21.509923,26.076923,18.295769,0.037923,>2<3
0.0,0.0,0.0,0.0,0.0,98,6.914333999999998,7,-1,1,0.898,0,0.7140000000000001,0.619,0.79,0.0,198.57,137.421,125.414,82.98,28.367143,19.631571,17.916286,11.854286,0.088429,>0<1
0.0,0.08333333333333333,0.0,0.0,0.0,98,5.865328,13,-1,5,0.772,2,0.615,0.547,-4.74,0.18,502.657,299.107,391.041,267.587,38.665923,23.008231,30.080077000000006,20.583615,0.042077,>0<1
1.0,1.0,0.0,0.0,0.0,99,5.888769,10,-2,2,0.8590000000000001,0,0.5,0.411,-0.25,0.0,473.675,324.782,322.149,230.331,47.3675,32.4782,32.2149,23.0331,0.0411,>2<3
1.0,1.0,0.3333333333333333,0.0,0.0,99,6.275309,10,-1,1,0.94,0,0.4,0.226,0.99,0.0,134.338,76.609,109.463,75.258,13.4338,7.6609,10.9463,7.5258,0.0226,>2<3
1.0,1.0,1.0,1.0,0.36363636363636365,101,4.538169,20,1,3,0.8540000000000001,0,0.2,-0.086,2.74,0.46,618.474,378.171,515.989,410.047,30.9237,18.90855,25.79945,20.50235,-0.0043,>4<50
1.0,0.5833333333333334,0.0,0.0,0.0,101,5.572268,6,-1,1,0.8540000000000001,0,0.5,0.422,-0.06,0.0,359.966,251.732,204.536,140.359,59.994333,41.955333,34.089333,23.393167,0.070333,>1<2
1.0,1.0,0.8333333333333334,0.0,0.0,101,7.002633,13,-1,5,0.809,1,0.385,0.118,-1.95,0.24,352.19699999999995,231.824,276.289,219.171,27.092077000000003,17.832615,21.253,16.859308,0.009077,>2<3
1.0,1.0,1.0,0.5,0.0,101,4.839241,19,0,2,0.919,1,0.526,0.409,-1.9,0.0,666.0939999999998,474.237,469.544,377.144,35.057579,24.959842,24.712842,19.849684,0.021526,>3<4
1.0,1.0,0.9166666666666666,0.0,0.0,99,8.753127000000001,14,1,1,0.8140000000000001,2,0.14300000000000002,-0.156,4.29,0.24,598.752,397.817,404.689,312.705,42.768,28.4155,28.906357,22.336071,-0.011143,>2<3
1.0,1.0,0.0,0.0,0.0,98,7.449744,11,1,3,0.897,0,0.545,0.414,0.02,0.0,299.093,159.61700000000005,266.626,168.535,27.190273,14.510635999999998,24.238727,15.321364,0.037636,>2<3
0.0,0.0,0.0,0.0,0.0,101,3.1156900000000003,3,0,0,0.911,0,0.667,0.588,-0.08,0.0,204.826,166.02,104.638,72.447,68.27533299999999,55.34,34.879333,24.149,0.196,>0<1
1.0,1.0,0.3333333333333333,0.0,0.0,101,5.583482,11,-1,3,0.782,2,0.455,0.279,-0.95,0.1,597.432,327.326,483.866,324.67,54.312,29.756909000000004,43.987818,29.515455,0.025364,>2<3
1.0,1.0,0.8333333333333334,0.0,0.0,101,5.891415,15,1,3,0.8190000000000001,2,0.467,0.482,-2.91,0.0,595.221,339.995,480.372,336.30800000000005,39.6814,22.666333,32.0248,22.420533,0.032133,>2<3
0.125,0.0,0.0,0.0,0.0,99,5.872625,8,0,2,0.818,1,0.625,0.667,-1.46,0.01,141.42700000000005,70.884,129.543,77.61399999999998,17.678375,8.8605,16.192875,9.70175,0.083375,>0<1
1.0,1.0,1.0,0.5,0.0,101,5.7137,16,0,4,0.7959999999999999,2,0.312,0.07,-1.34,0.62,510.17800000000005,321.572,376.329,270.78700000000003,31.886125,20.09825,23.520563,16.924187,0.004375,>3<4
